Server round,Layer,Similarity
16,5,"{'mean': 0.971068799196892, 'ci': 0.007500810748066078}"
16,6,"{'mean': 0.9818907387162747, 'ci': 0.00958414455809109}"
16,7,"{'mean': 0.8633404763996331, 'ci': 0.06291851444464325}"
17,0,"{'mean': 0.9996833186605373, 'ci': array([0.00014772])}"
17,1,"{'mean': 0.9978160012580508, 'ci': 0.0006421142520773859}"
17,2,"{'mean': 0.9989140910261471, 'ci': array([0.00028344])}"
17,3,"{'mean': 0.9956303269144725, 'ci': 0.0019005936219028685}"
17,4,"{'mean': 0.9976029781852672, 'ci': 0.0007668863490303268}"
17,5,"{'mean': 0.9775852798912891, 'ci': 0.00843575878854308}"
17,6,"{'mean': 0.9892079959630656, 'ci': 0.00503551148038861}"
17,7,"{'mean': 0.9103732022896877, 'ci': 0.04070573360274499}"
18,0,"{'mean': 0.9996175629424221, 'ci': array([6.71724106e-05])}"
18,1,"{'mean': 0.9960978879024753, 'ci': 0.0010721032837390787}"
18,2,"{'mean': 0.9984303481961826, 'ci': array([0.00045808])}"
18,3,"{'mean': 0.9934340420190136, 'ci': 0.0016801483153797703}"
18,4,"{'mean': 0.9953356657932805, 'ci': 0.0011468595293612216}"
18,5,"{'mean': 0.9665323845284816, 'ci': 0.012720918765021239}"
18,6,"{'mean': 0.979681090910098, 'ci': 0.009500584803687984}"
18,7,"{'mean': 0.8908644818381758, 'ci': 0.03582935431915624}"
19,0,"{'mean': 0.999604750223772, 'ci': array([0.00013167])}"
19,1,"{'mean': 0.9959675602742428, 'ci': 0.00146097385381605}"
19,2,"{'mean': 0.9982598306807167, 'ci': array([0.00032299])}"
19,3,"{'mean': 0.9958272019961454, 'ci': 0.001422139203138495}"
19,4,"{'mean': 0.9967026890787607, 'ci': 0.0007719888900649119}"
19,5,"{'mean': 0.9746395196232728, 'ci': 0.007954127359540264}"
19,6,"{'mean': 0.9878802138357553, 'ci': 0.0059234647333286095}"
19,7,"{'mean': 0.9093752872232171, 'ci': 0.0366592824436891}"
20,0,"{'mean': 0.9997045335884552, 'ci': array([5.05831015e-05])}"
20,1,"{'mean': 0.9949321775147292, 'ci': 0.003074366604696288}"
20,2,"{'mean': 0.9985369512728642, 'ci': array([0.00037191])}"
20,3,"{'mean': 0.9964939721758747, 'ci': 0.0012977095545493311}"
20,4,"{'mean': 0.9969730839408945, 'ci': 0.0004995136072916129}"
20,5,"{'mean': 0.980620889050169, 'ci': 0.008292529645713809}"
20,6,"{'mean': 0.9877456652089021, 'ci': 0.004041236297199879}"
20,7,"{'mean': 0.9315455833563296, 'ci': 0.02678767208949695}"
