Server round,Layer,Similarity
6,2,"{'mean': 0.997659635910372, 'ci': array([0.00100418])}"
6,3,"{'mean': 0.9178632671556496, 'ci': 0.055667966595695284}"
6,4,"{'mean': 0.9933031172764978, 'ci': 0.003028686306004613}"
6,5,"{'mean': 0.8659452077729877, 'ci': 0.06891774652457705}"
6,6,"{'mean': 0.8763199183912501, 'ci': 0.026087226961435728}"
6,7,"{'mean': 0.4927288162980655, 'ci': 0.10085721636955708}"
7,0,"{'mean': 0.9975663951237245, 'ci': array([0.00117486])}"
7,1,"{'mean': 0.9720505379265183, 'ci': 0.018467816877430043}"
7,2,"{'mean': 0.9977131076031588, 'ci': array([0.00089523])}"
7,3,"{'mean': 0.8900514495727255, 'ci': 0.06891118997451384}"
7,4,"{'mean': 0.9937137583049577, 'ci': 0.0018354818618044888}"
7,5,"{'mean': 0.840877730272001, 'ci': 0.06861518487705243}"
7,6,"{'mean': 0.9006553629305148, 'ci': 0.01841018735038502}"
7,7,"{'mean': 0.4744693801719662, 'ci': 0.23668259920083695}"
8,0,"{'mean': 0.9982196426507136, 'ci': array([0.00062667])}"
8,1,"{'mean': 0.9747694176661202, 'ci': 0.011866980463630328}"
8,2,"{'mean': 0.9987932573506694, 'ci': array([0.00041269])}"
8,3,"{'mean': 0.9121033381742586, 'ci': 0.03472898654485446}"
8,4,"{'mean': 0.9907725585860386, 'ci': 0.0027910843827986254}"
8,5,"{'mean': 0.8630437555348127, 'ci': 0.029590469870656833}"
8,6,"{'mean': 0.9068474209407092, 'ci': 0.016440065704176443}"
8,7,"{'mean': 0.438093664808646, 'ci': 0.09592150773695884}"
9,0,"{'mean': 0.9987331377463106, 'ci': array([0.00077802])}"
9,1,"{'mean': 0.9623852460180405, 'ci': 0.03474373320418944}"
9,2,"{'mean': 0.9985985485318274, 'ci': array([0.00101346])}"
9,3,"{'mean': 0.8753999103822143, 'ci': 0.11844603566695455}"
9,4,"{'mean': 0.9910179186917037, 'ci': 0.0035909129758209257}"
9,5,"{'mean': 0.8728884199040952, 'ci': 0.04715841923442399}"
9,6,"{'mean': 0.8735330239958512, 'ci': 0.05124063744648377}"
9,7,"{'mean': 0.47376758204522557, 'ci': 0.20534864317812845}"
10,0,"{'mean': 0.9989330609522488, 'ci': array([0.00044392])}"
10,1,"{'mean': 0.9742822462608811, 'ci': 0.0048350245857917695}"
10,2,"{'mean': 0.9980119801619037, 'ci': array([0.00109488])}"
10,3,"{'mean': 0.9051775448693148, 'ci': 0.06171064527092096}"
10,4,"{'mean': 0.9943183253361951, 'ci': 0.0016744811493545342}"
10,5,"{'mean': 0.9166118493111347, 'ci': 0.01810532735621595}"
10,6,"{'mean': 0.9179397305170527, 'ci': 0.028822962812521613}"
10,7,"{'mean': 0.5901741030692581, 'ci': 0.1393029131177972}"
11,0,"{'mean': 0.9990645691756809, 'ci': array([0.00041291])}"
11,1,"{'mean': 0.9645147046608953, 'ci': 0.022985082612723473}"
11,2,"{'mean': 0.9989917267714934, 'ci': array([0.00043319])}"
11,3,"{'mean': 0.9351454743944098, 'ci': 0.04026889168381331}"
11,4,"{'mean': 0.9934116867640181, 'ci': 0.0024202187303918876}"
11,5,"{'mean': 0.8995402728175872, 'ci': 0.03842155169333883}"
11,6,"{'mean': 0.9213450393841812, 'ci': 0.03329684201143679}"
11,7,"{'mean': 0.5317503367549888, 'ci': 0.1138945024191177}"
12,0,"{'mean': 0.9996772229647398, 'ci': array([0.00020887])}"
12,1,"{'mean': 0.983930654671162, 'ci': 0.018337997248197735}"
12,2,"{'mean': 0.9995537976565266, 'ci': array([0.00033721])}"
12,3,"{'mean': 0.9309867182925707, 'ci': 0.06693050644726795}"
12,4,"{'mean': 0.9855220728843976, 'ci': 0.013937626128406655}"
12,5,"{'mean': 0.8812769680003557, 'ci': 0.06942107762149208}"
12,6,"{'mean': 0.8913426186641957, 'ci': 0.01076995629910471}"
12,7,"{'mean': 0.5119577494725952, 'ci': 0.1262129076632995}"
13,0,"{'mean': 0.9996314219726369, 'ci': array([0.00016702])}"
13,1,"{'mean': 0.9862640816784639, 'ci': 0.006101229920772888}"
13,2,"{'mean': 0.9987486524744802, 'ci': array([0.0006859])}"
13,3,"{'mean': 0.9056975941268234, 'ci': 0.049042444660734485}"
13,4,"{'mean': 0.9910503974819016, 'ci': 0.0029240241109135257}"
13,5,"{'mean': 0.9016299884070533, 'ci': 0.024410282078668244}"
13,6,"{'mean': 0.951727414107116, 'ci': 0.012718806440463304}"
13,7,"{'mean': 0.6270063170407113, 'ci': 0.1041193568229617}"
14,0,"{'mean': 0.9996665586107228, 'ci': array([0.00013848])}"
14,1,"{'mean': 0.9858133415633435, 'ci': 0.005679670087419875}"
14,2,"{'mean': 0.9989566412950232, 'ci': array([0.00044187])}"
14,3,"{'mean': 0.9205754926478814, 'ci': 0.028245268704488513}"
14,4,"{'mean': 0.991595273704691, 'ci': 0.0030770227578448273}"
14,5,"{'mean': 0.9144259319744122, 'ci': 0.02311932244232162}"
14,6,"{'mean': 0.9509737318712045, 'ci': 0.007263476386552337}"
14,7,"{'mean': 0.7136458029635543, 'ci': 0.05875534170131813}"
15,0,"{'mean': 0.999582084150873, 'ci': array([0.00015389])}"
15,1,"{'mean': 0.9895409526312928, 'ci': 0.004437686958778331}"
15,2,"{'mean': 0.9985021458316936, 'ci': array([0.00086117])}"
15,3,"{'mean': 0.9666910961060493, 'ci': 0.00881317258614378}"
15,4,"{'mean': 0.99471370900216, 'ci': 0.0014635172864229107}"
15,5,"{'mean': 0.934772719883671, 'ci': 0.014504356432149756}"
15,6,"{'mean': 0.9572037779898436, 'ci': 0.019710428696268267}"
15,7,"{'mean': 0.6489618123588486, 'ci': 0.10579861794634071}"
16,0,"{'mean': 0.9995471995850974, 'ci': array([0.00015331])}"
16,1,"{'mean': 0.9803404611233052, 'ci': 0.012831209798080168}"
16,2,"{'mean': 0.9986463721213675, 'ci': array([0.00043779])}"
16,3,"{'mean': 0.9280962246263007, 'ci': 0.024254741176814365}"
16,4,"{'mean': 0.9929361582978636, 'ci': 0.0021898620914266864}"
16,5,"{'mean': 0.9057038736585121, 'ci': 0.020152194265238177}"
16,6,"{'mean': 0.9442711856249487, 'ci': 0.005323661096643617}"
16,7,"{'mean': 0.6154634790324015, 'ci': 0.09919260730687907}"
17,0,"{'mean': 0.9997305263630238, 'ci': array([0.00012886])}"
17,1,"{'mean': 0.9929978263699818, 'ci': 0.0023704346004552734}"
17,2,"{'mean': 0.998479070399037, 'ci': array([0.00060061])}"
17,3,"{'mean': 0.9278991729591658, 'ci': 0.02672889145988644}"
17,4,"{'mean': 0.9933698101442475, 'ci': 0.0016240435518684038}"
17,5,"{'mean': 0.9305859253803876, 'ci': 0.009825500385025387}"
17,6,"{'mean': 0.9589064127414239, 'ci': 0.011168756609222674}"
17,7,"{'mean': 0.7745487660800422, 'ci': 0.09569585981846862}"
18,0,"{'mean': 0.9998588959774359, 'ci': array([5.14194385e-05])}"
18,1,"{'mean': 0.9940308058596558, 'ci': 0.00234219595500218}"
18,2,"{'mean': 0.9994147836898506, 'ci': array([0.000286])}"
18,3,"{'mean': 0.9550300340390784, 'ci': 0.02146174867119166}"
18,4,"{'mean': 0.9928855189758917, 'ci': 0.0032835207469088523}"
18,5,"{'mean': 0.9201939695971987, 'ci': 0.02783786095917662}"
18,6,"{'mean': 0.9661981730364135, 'ci': 0.011831785946030626}"
18,7,"{'mean': 0.7060897134682181, 'ci': 0.1198392119013042}"
19,0,"{'mean': 0.9996544907384929, 'ci': array([0.00015466])}"
19,1,"{'mean': 0.992766882764777, 'ci': 0.003420495707458393}"
19,2,"{'mean': 0.9991517220361409, 'ci': array([0.00048646])}"
19,3,"{'mean': 0.9535385026061775, 'ci': 0.02281167310631904}"
19,4,"{'mean': 0.9941683773745122, 'ci': 0.0019308708302422373}"
19,5,"{'mean': 0.9323592991494536, 'ci': 0.022582968386954172}"
19,6,"{'mean': 0.9648502316587525, 'ci': 0.013599931863525483}"
19,7,"{'mean': 0.734748727034324, 'ci': 0.07084993540460383}"
20,0,"{'mean': 0.9997122652284004, 'ci': array([0.00010842])}"
20,1,"{'mean': 0.987390864756112, 'ci': 0.004664711536810251}"
20,2,"{'mean': 0.998520865695626, 'ci': array([0.00063116])}"
20,3,"{'mean': 0.9682526624025974, 'ci': 0.021466789009042753}"
20,4,"{'mean': 0.9943657793925001, 'ci': 0.003083100285225182}"
20,5,"{'mean': 0.9522998723787247, 'ci': 0.02157057242494209}"
20,6,"{'mean': 0.966449353697136, 'ci': 0.013276703701187942}"
20,7,"{'mean': 0.8373568316697262, 'ci': 0.05282022475941883}"
